feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
market_plan.TOMATO.rival_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.shed_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.carried_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.conditional_quantity,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.rival_earliest_delivery,post_decision_inventory,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.immediate_revenue,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h4.known_demand,conditional_market_paths,5,0.0,4.0,0.5441988950276243,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h4.demand_only_inventory,conditional_market_paths,217,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h4.demand_only_price,conditional_market_paths,55,0.0,141.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h4.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h4.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h4.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h4.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h12.known_demand,conditional_market_paths,8,0.0,10.0,0.7113259668508287,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h12.demand_only_inventory,conditional_market_paths,217,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h12.demand_only_price,conditional_market_paths,55,0.0,141.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h12.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h12.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h12.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h12.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h24.known_demand,conditional_market_paths,5,0.0,19.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h24.demand_only_inventory,conditional_market_paths,217,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h24.demand_only_price,conditional_market_paths,55,0.0,141.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.TOMATO.h24.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h24.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h24.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.TOMATO.h24.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.STRAWBERRY.own_ready_units,post_decision_inventory,49,0.0,66.0,0.29972375690607733,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.rival_ready_units,post_decision_inventory,50,0.0,66.0,0.29972375690607733,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.shed_units,post_decision_inventory,16,0.0,36.0,0.013121546961325966,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.carried_units,post_decision_inventory,11,0.0,36.0,0.04903314917127072,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.conditional_quantity,post_decision_inventory,50,0.0,74.0,0.3014502762430939,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.rival_earliest_delivery,post_decision_inventory,10,2.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.immediate_revenue,post_decision_inventory,428,0.0,24889.0,0.3014502762430939,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.known_demand,conditional_market_paths,9,0.0,8.0,0.8335635359116023,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.demand_only_inventory,conditional_market_paths,445,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.demand_only_price,conditional_market_paths,205,0.0,344.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.quiet_revenue,conditional_market_paths,411,0.0,24985.0,0.292817679558011,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.rival_stress_revenue,conditional_market_paths,403,0.0,24985.0,0.292817679558011,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.rival_penalty,conditional_market_paths,124,0.0,1366.0,0.13397790055248618,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h4.quiet_holding_premium,conditional_market_paths,84,0.0,103.0,0.292817679558011,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.known_demand,conditional_market_paths,16,0.0,22.0,0.8846685082872928,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.demand_only_inventory,conditional_market_paths,451,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.demand_only_price,conditional_market_paths,207,0.0,346.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.quiet_revenue,conditional_market_paths,389,0.0,25152.0,0.281767955801105,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.rival_stress_revenue,conditional_market_paths,372,0.0,24743.0,0.281767955801105,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.rival_penalty,conditional_market_paths,303,0.0,1635.0,0.281767955801105,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h12.quiet_holding_premium,conditional_market_paths,180,0.0,280.0,0.281767955801105,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.known_demand,conditional_market_paths,9,0.0,43.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.demand_only_inventory,conditional_market_paths,446,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.demand_only_price,conditional_market_paths,209,0.0,349.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.quiet_revenue,conditional_market_paths,371,0.0,25401.0,0.26519337016574585,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.rival_stress_revenue,conditional_market_paths,382,0.0,24949.0,0.26519337016574585,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.rival_penalty,conditional_market_paths,292,0.0,1693.0,0.26519337016574585,current_legal_observation,provisional_not_selected
market_plan.STRAWBERRY.h24.quiet_holding_premium,conditional_market_paths,238,0.0,540.0,0.26519337016574585,current_legal_observation,provisional_not_selected
market_plan.MELON.own_ready_units,post_decision_inventory,17,0.0,125.0,0.0787292817679558,current_legal_observation,provisional_not_selected
market_plan.MELON.rival_ready_units,post_decision_inventory,20,0.0,125.0,0.07803867403314917,current_legal_observation,provisional_not_selected
market_plan.MELON.shed_units,post_decision_inventory,5,0.0,72.0,0.016574585635359115,current_legal_observation,provisional_not_selected
market_plan.MELON.carried_units,post_decision_inventory,8,0.0,72.0,0.06077348066298342,current_legal_observation,provisional_not_selected
market_plan.MELON.conditional_quantity,post_decision_inventory,15,0.0,100.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.rival_earliest_delivery,post_decision_inventory,10,1.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.MELON.immediate_revenue,post_decision_inventory,31,0.0,22767.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.known_demand,conditional_market_paths,2,0.0,1.0,0.16574585635359115,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.demand_only_inventory,conditional_market_paths,34,0.0,10159.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.demand_only_price,conditional_market_paths,33,0.0,272.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.quiet_revenue,conditional_market_paths,36,0.0,22868.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.rival_stress_revenue,conditional_market_paths,33,0.0,21309.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.rival_penalty,conditional_market_paths,12,0.0,9663.0,0.04212707182320442,current_legal_observation,provisional_not_selected
market_plan.MELON.h4.quiet_holding_premium,conditional_market_paths,11,0.0,205.0,0.026933701657458564,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.known_demand,conditional_market_paths,2,0.0,1.0,0.4861878453038674,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.demand_only_inventory,conditional_market_paths,32,0.0,10159.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.demand_only_price,conditional_market_paths,31,0.0,272.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.quiet_revenue,conditional_market_paths,33,0.0,22868.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.rival_stress_revenue,conditional_market_paths,27,0.0,7448.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.rival_penalty,conditional_market_paths,18,0.0,17816.0,0.0718232044198895,current_legal_observation,provisional_not_selected
market_plan.MELON.h12.quiet_holding_premium,conditional_market_paths,12,0.0,205.0,0.05870165745856354,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.known_demand,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.demand_only_inventory,conditional_market_paths,29,0.0,10158.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.demand_only_price,conditional_market_paths,29,0.0,272.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.quiet_revenue,conditional_market_paths,33,0.0,22868.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.rival_stress_revenue,conditional_market_paths,27,0.0,2909.0,0.11049723756906077,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.rival_penalty,conditional_market_paths,18,0.0,19959.0,0.0718232044198895,current_legal_observation,provisional_not_selected
market_plan.MELON.h24.quiet_holding_premium,conditional_market_paths,14,0.0,205.0,0.106353591160221,current_legal_observation,provisional_not_selected
market_plan.EGG.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.rival_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.shed_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.carried_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.conditional_quantity,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.rival_earliest_delivery,post_decision_inventory,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.immediate_revenue,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.EGG.h4.known_demand,conditional_market_paths,7,0.0,6.0,0.6795580110497238,current_legal_observation,provisional_not_selected
market_plan.EGG.h4.demand_only_inventory,conditional_market_paths,362,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.EGG.h4.demand_only_price,conditional_market_paths,85,0.0,191.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.EGG.h4.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h4.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h4.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h4.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.EGG.h12.known_demand,conditional_market_paths,12,0.0,16.0,0.7928176795580111,current_legal_observation,provisional_not_selected
market_plan.EGG.h12.demand_only_inventory,conditional_market_paths,367,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.EGG.h12.demand_only_price,conditional_market_paths,85,0.0,191.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.EGG.h12.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h12.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h12.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h12.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.EGG.h24.known_demand,conditional_market_paths,7,0.0,31.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.EGG.h24.demand_only_inventory,conditional_market_paths,369,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.EGG.h24.demand_only_price,conditional_market_paths,85,0.0,191.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.EGG.h24.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h24.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h24.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.EGG.h24.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.rival_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.shed_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.carried_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.conditional_quantity,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.rival_earliest_delivery,post_decision_inventory,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.immediate_revenue,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MILK.h4.known_demand,conditional_market_paths,5,0.0,4.0,0.7092541436464088,current_legal_observation,provisional_not_selected
market_plan.MILK.h4.demand_only_inventory,conditional_market_paths,273,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MILK.h4.demand_only_price,conditional_market_paths,136,0.0,314.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.MILK.h4.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h4.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h4.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h4.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MILK.h12.known_demand,conditional_market_paths,8,0.0,10.0,0.8100828729281768,current_legal_observation,provisional_not_selected
market_plan.MILK.h12.demand_only_inventory,conditional_market_paths,272,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MILK.h12.demand_only_price,conditional_market_paths,136,0.0,314.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.MILK.h12.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h12.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h12.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h12.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MILK.h24.known_demand,conditional_market_paths,5,0.0,19.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MILK.h24.demand_only_inventory,conditional_market_paths,273,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MILK.h24.demand_only_price,conditional_market_paths,136,0.0,314.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.MILK.h24.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h24.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h24.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.MILK.h24.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.rival_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.shed_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.carried_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.conditional_quantity,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.rival_earliest_delivery,post_decision_inventory,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.immediate_revenue,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WOOL.h4.known_demand,conditional_market_paths,6,0.0,5.0,0.43232044198895025,current_legal_observation,provisional_not_selected
market_plan.WOOL.h4.demand_only_inventory,conditional_market_paths,222,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WOOL.h4.demand_only_price,conditional_market_paths,44,0.0,254.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WOOL.h4.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h4.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h4.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h4.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WOOL.h12.known_demand,conditional_market_paths,6,0.0,13.0,0.6450276243093923,current_legal_observation,provisional_not_selected
market_plan.WOOL.h12.demand_only_inventory,conditional_market_paths,222,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WOOL.h12.demand_only_price,conditional_market_paths,44,0.0,254.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WOOL.h12.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h12.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h12.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h12.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WOOL.h24.known_demand,conditional_market_paths,4,0.0,25.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WOOL.h24.demand_only_inventory,conditional_market_paths,220,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WOOL.h24.demand_only_price,conditional_market_paths,44,0.0,254.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WOOL.h24.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h24.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h24.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.WOOL.h24.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.rival_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.shed_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.carried_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.conditional_quantity,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.rival_earliest_delivery,post_decision_inventory,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.immediate_revenue,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h4.known_demand,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h4.demand_only_inventory,conditional_market_paths,2,0.0,10000.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h4.demand_only_price,conditional_market_paths,2,0.0,100.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h4.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h4.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h4.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h4.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h12.known_demand,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h12.demand_only_inventory,conditional_market_paths,2,0.0,10000.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h12.demand_only_price,conditional_market_paths,2,0.0,100.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h12.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h12.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h12.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h12.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h24.known_demand,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h24.demand_only_inventory,conditional_market_paths,2,0.0,10000.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h24.demand_only_price,conditional_market_paths,2,0.0,100.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.FERTILIZER.h24.quiet_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h24.rival_stress_revenue,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h24.rival_penalty,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_plan.FERTILIZER.h24.quiet_holding_premium,conditional_market_paths,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_worker.0.present,delivery_opportunity_cost,1,1.0,1.0,1.0,current_legal_observation,coverage_gap_constant
market_worker.0.carried_units,delivery_opportunity_cost,13,0.0,24.0,0.15814917127071823,current_legal_observation,provisional_not_selected
market_worker.0.delivery_actions,delivery_opportunity_cost,9,1.0,9.0,1.0,current_legal_observation,provisional_not_selected
market_worker.0.delivery_slack,delivery_opportunity_cost,28,-6.0,23.0,0.912292817679558,current_legal_observation,provisional_not_selected
